p1,p2,truth,prediction
P32318,P21304,0,4.097655104118303e-09
P53834,P32341,0,1.006604660735988e-10
P47090,P39940,0,7.941065582883766e-09
Q06344,Q03758,0,1.5479971082754673e-08
P17442,P04050,0,2.892765083894715e-17
P40574,P04911,0,7.453931222256571e-11
Q05933,P39112,0,7.412793490146896e-09
P40328,P34241,0,3.5062677206099124e-09
P07347,P07272,0,2.3405627302963694e-07
P53209,P01120,0,3.5797401154447073e-10
P39702,P32478,0,1.6355494736330911e-09
P53847,P32915,0,1.9222337499513742e-08
Q12691,P53344,0,6.993102928329331e-13
P53551,P40314,0,6.657760454054085e-10
P40355,P39952,0,1.5645535977881764e-09
P40360,P35203,0,2.186734704423543e-08
P38636,P25371,0,2.0381992271722993e-07
Q12361,Q07084,0,6.475904812397459e-10
P40513,P26188,0,0.7585653066635132
P38351,P16861,0,1.375219937926886e-10
Q02354,P40187,0,1.1401986022008259e-08
P53389,P28241,0,1.1730112324179198e-12
P38751,P30619,0,2.1991487741956917e-08
P47115,P14736,0,2.5651418380893964e-13
P50105,P22213,0,4.0356353814274826e-09
P47176,P38251,0,2.524399078988014e-14
Q03162,P40968,0,1.251145671440912e-12
P53954,P06700,0,1.4691910799058405e-08
Q12432,P25644,0,8.359662295731596e-09
Q12158,Q07844,0,1.5080642290499213e-09
Q04958,P25515,0,3.059553999040787e-11
P39113,P25298,0,3.6442818895920936e-07
Q03263,P50277,0,1.4018643884616822e-11
P40857,P38147,0,1.2087427059270794e-08
P41817,P38863,0,3.170165865928887e-11
Q04226,Q03337,0,1.365048376555933e-07
P53181,P38716,0,4.949243237462042e-09
P81450,P53952,0,2.8995177814294948e-08
Q12390,P23833,0,1.6387126100525506e-09
P46676,P38692,0,8.566022557943143e-09
P38929,P12683,0,6.642732586215061e-09
P53215,P38753,0,2.4172961410329208e-09
Q08683,P38856,0,2.501560347756282e-10
P46678,P06102,0,1.182244024899859e-10
P25298,P11914,0,1.2989223030501762e-09
Q99190,Q03897,0,5.62175653251451e-12
Q12450,P30822,0,1.118953562619096e-12
Q05583,P36027,0,7.870213161731421e-12
P35198,P32641,0,4.766457450955386e-08
P53731,P39101,0,3.1661853694409103e-10
P80667,P21651,0,3.054279318348563e-07
P49334,P38156,0,0.00013932897127233446
Q12255,P02309,0,1.9044446575300356e-10
Q03954,P46676,0,1.6536488844920427e-09
Q02196,P24384,0,4.6709413936696365e-07
Q06200,P10622,0,2.7532912061367654e-10
P43555,P38810,0,4.3673404093169665e-07
Q03012,P34241,0,6.477167977317344e-13
P32578,P00420,0,1.5981259284675309e-12
P53244,P50078,0,3.252104943385348e-05
P38717,P25390,0,1.4717503604710913e-10
P43572,P32581,0,1.2416668804249298e-09
Q12026,P38696,0,6.050315803918238e-10
P41815,P38723,0,1.047060550263268e-06
P53259,P53168,0,1.5216657794914212e-11
P36168,P15442,0,5.768489717775246e-16
P39702,P38042,0,4.264035524670362e-08
P40507,P39101,0,7.785290989659188e-08
P53901,P53277,0,4.958454202785845e-10
P46961,P25515,0,4.734824077951005e-12
Q06339,Q03785,0,1.3018989193369634e-06
P87108,P51601,0,2.760074113705713e-10
P38703,P32629,0,5.7260788992319345e-12
P47135,P39702,0,1.176913997369411e-06
Q12280,P22214,0,3.4153214978349666e-11
P38068,P32909,0,1.3783449381854496e-10
Q12045,Q03435,0,8.009426011312826e-09
Q06245,P38337,0,1.3887043424920531e-11
P41543,P08431,0,3.5954411714556045e-07
P32899,P32838,0,6.377493946274626e-07
Q03373,P17442,0,1.3697906697807127e-10
P53104,P38298,0,1.8595276429778096e-09
P38254,P32863,0,4.953523702333484e-12
P27476,P22336,0,8.50617265513165e-09
P39720,P21192,0,2.2763959606209028e-08
Q05610,P38144,0,1.038776531459007e-06
P53079,P38793,0,4.440892542589836e-09
P80428,P38273,0,7.417046421487328e-10
P19263,P07260,0,3.0539073492263924e-09
Q08911,P28004,0,1.2213428490781553e-08
P53152,P22135,0,6.674090968772362e-07
Q06151,P38957,0,3.3976014276321242e-12
P38254,P16151,0,1.1495889309931506e-11
Q12223,P22219,0,5.370434337237384e-07
Q03263,P40016,0,1.3207593655903405e-13
Q06675,P35497,0,1.108370728530872e-09
P47822,P32559,0,0.0003950374375563115
Q03761,P43613,0,0.0002498034737072885
Q00772,P47152,0,5.132981328870301e-08
Q07914,P38842,0,2.254597802675562e-06
P25336,P25301,0,2.0277595533375566e-16
Q12432,Q06409,0,1.5654260110409268e-08
P35189,P34223,0,4.363911454419167e-09
Q06096,P00817,0,0.9999998807907104
Q99176,P28519,0,1.2725539818347897e-05
P05317,P04786,0,3.5661848907936333e-14
Q03768,P07272,0,2.9805247159231385e-09
P43555,P32528,0,9.971393666319273e-08
P22804,P22224,0,8.971923204370569e-10
P43612,P41818,0,0.0013805354246869683
P35191,P32803,0,2.560173300025781e-07
Q05021,Q03455,0,1.2553704498459493e-18
Q08902,P40518,0,9.027768754776844e-09
Q03697,P22138,0,2.9843465654266765e-07
P53878,P40314,0,2.2128898713447143e-09
Q02932,P22214,0,7.922505318447293e-08
Q08902,P40561,0,9.05494985659061e-08
P53313,P10863,0,3.2987052929940935e-17
P40457,P38302,0,1.7993417714023963e-05
P53750,P32524,0,1.994076237465947e-09
P42934,P35178,0,1.837618057720647e-09
Q08492,P38719,0,1.9768135045561408e-11
P42941,P38077,0,1.2105617896995824e-10
Q12098,Q06200,0,1.4015748197454547e-12
Q12055,Q12019,0,1.3265464531286852e-06
P40348,P32471,0,1.760965773200951e-08
Q99394,Q03691,0,8.227832477836206e-12
Q08032,P32899,0,3.8454854234259983e-07
Q12124,P26343,0,6.633297244817982e-10
P43622,P36172,0,1.6826095361466287e-07
P41815,P06774,0,6.834385284809098e-15
Q12494,P32332,0,3.71335073801049e-09
Q12372,Q12044,0,2.3140104944501493e-14
Q06697,P43621,0,1.763574886126662e-07
P40413,P40355,0,2.535240420376006e-11
P53081,P38112,0,5.984289259686193e-07
P38903,P19659,0,4.1292913977031276e-08
Q02794,P36172,0,1.0170506214990382e-07
P36125,P25567,0,4.4471967775017163e-10
Q01649,P46956,0,2.3253494615960157e-11
Q03792,P38736,0,1.1968691315811242e-10
P40054,P10622,0,1.2949036808096448e-11
Q08550,P14906,0,2.0484913678536776e-12
P53261,P33122,0,3.945805904237432e-09
P46655,P38811,0,1.1891547302411709e-07
P25301,P20437,0,5.592015999561495e-12
Q99382,P38769,0,4.999619121481835e-11
Q02205,P41815,0,4.698229005839494e-08
Q12083,P38627,0,2.6985784273847457e-08
P53551,P43569,0,1.3518805866419292e-11
P54784,P36118,0,5.197290192882065e-06
P38339,P16151,0,2.7859945253561058e-11
Q12402,P31412,0,7.80708331316049e-10
P33759,P04051,0,0.002096701879054308
Q01722,P40495,0,6.428537147051827e-10
P38751,P32892,0,1.2356316490824693e-11
Q01217,P11709,0,1.9802259831891433e-10
P32639,P25441,0,2.916229675520299e-07
P39967,P36121,0,1.581194508659678e-09
Q99207,P23337,0,9.055632355092769e-10
Q12223,P26793,0,3.9096927084703026e-11
Q12083,P17709,0,2.6197657376769712e-08
Q06340,Q05911,0,3.054924022083405e-11
Q12341,Q12035,0,1.3824924849359377e-07
Q07914,P32605,0,3.984001462065123e-10
Q03435,P39073,0,7.722742445537278e-09
P23285,P13259,0,3.5923684027494573e-09
P24719,P11710,0,3.1997398764360696e-05
P39073,P32641,0,2.1327529964310088e-08
Q03373,P32504,0,1.149128934230248e-06
P53048,P06774,0,4.2187079448975347e-16
P38144,P22214,0,7.0174405396555405e-15
Q07084,P38744,0,2.672628696132051e-08
P40355,P32521,0,1.298814944483695e-10
Q02629,P36120,0,5.4263343818306e-10
Q12192,P53628,0,1.1663117582827454e-08
Q04231,P53858,0,1.3173541901778663e-07
P32495,P21190,0,3.3623048789621635e-09
Q12749,P32911,0,1.3294220480020158e-07
P53283,P33767,0,3.194077891066627e-08
Q00776,P32832,0,4.014086396608718e-09
P39682,P17505,0,4.223050034668496e-11
P53914,P33335,0,6.197467539159618e-11
P32379,P22276,0,7.776720378771529e-10
P24384,P22213,0,1.2114820719943964e-06
P43592,P38744,0,2.827522105341984e-10
P39081,P08456,0,2.978165214440054e-10
Q12236,Q08096,0,2.957901124034379e-08
Q03761,P26570,0,1.492980877815242e-10
Q06409,P43605,0,0.0003875088004861027
Q03558,P48439,0,1.924772407430053e-12
P40958,P06839,0,8.402598820726748e-13
P32569,P18963,0,2.0554391606857287e-15
P32432,P04819,0,1.1067922969232313e-06
P38729,P38720,0,7.414928046567404e-13
P32381,P32341,0,1.893995594040576e-12
Q07732,P32832,0,1.9012824736819312e-07
P32897,O14467,0,1.9574719090087456e-07
Q08287,P13712,0,2.7707049099490177e-08
P38782,P38219,0,8.610935298136724e-10
Q06632,P38219,0,5.829329241535675e-10
Q08683,Q00816,0,3.444546592401565e-10
P38636,P07213,0,8.362361114677697e-08
Q07921,P38111,0,8.05025734962328e-09
Q12157,Q08119,0,6.065180002678972e-08
P38774,P27692,0,8.908922666250874e-08
P36224,P25441,0,6.87558843193159e-10
P53174,P13711,0,3.173628027042241e-10
Q12159,P18239,0,2.899232503378313e-14
P38774,P20095,0,3.0158711084027345e-09
P48562,P41695,0,4.845198203697228e-14
Q12488,P07149,0,7.569406906826615e-11
Q12418,P38084,0,7.994555573098694e-10
Q7LIF1,P34240,0,1.4097448035321758e-11
P38121,P25369,0,4.841356204821068e-10
P46964,P09959,0,1.4055692609815651e-08
P53082,P40319,0,8.352833008595795e-11
Q08446,P30283,0,1.1515865026012762e-06
Q12336,P38915,0,2.7047155626291897e-08
Q7LIF1,P32588,0,3.8960360545375883e-13
P43596,P33299,0,1.8943197233056708e-07
P87284,P52553,0,4.9803443147311555e-08
Q08581,Q03976,0,5.5971813850419494e-08
P22203,P12887,0,5.987368240090163e-11
P32349,P14906,0,1.0754346631974832e-12
P87108,P38727,0,2.164929346903932e-09
P38251,P38153,0,4.7315060533849665e-14
P57744,P53865,0,5.344964293385601e-08
P35210,P33299,0,5.421340119937668e-06
P53108,P39081,0,1.5845297296479544e-10
Q06410,P04786,0,3.909616120428838e-12
Q01722,P52286,0,2.81377401734062e-06
P40327,P32341,0,9.37010913304448e-10
Q07540,Q02196,0,1.0188087040674532e-09
Q03774,P53878,0,6.555172203659421e-12
P25294,P10507,0,9.965271663414654e-12
P39524,P22276,0,3.3720978535711765e-05
Q02884,P36009,0,1.7035803323572907e-11
P42944,P38344,0,1.6080342613022935e-10
Q03263,P15992,0,1.4337816524323532e-11
Q12175,P32453,0,3.542888205032568e-11
Q07914,Q02197,0,1.5980665402093308e-10
P53633,P32354,0,4.3482004663530915e-09
P53280,P38147,0,3.664796938140924e-11
P40091,P19736,0,3.0651253268842993e-07
P39523,P28241,0,7.31599364423019e-11
P25346,P08679,0,1.2032087999547247e-11
P39969,P32897,0,6.058115786800045e-08
Q03455,P53150,0,3.200367962720267e-14
Q12192,Q12100,0,3.0353612601174973e-07
P37303,P07703,0,1.8659679357213577e-10
Q03213,P32325,0,5.132955266162753e-06
Q05166,P53215,0,7.115082922837246e-08
Q05031,P00410,0,9.830404223976075e-08
Q05787,Q04792,0,4.535024356044914e-09
P29468,P13433,0,4.022954817628488e-05
P38957,P23255,0,2.4302703946488258e-11
P47135,P42942,0,3.442390469898804e-11
Q12066,P12383,0,4.336944137151022e-09
P60010,P34161,0,4.100575087817582e-11
P53181,P19263,0,7.703926385715931e-09
P26798,P25582,0,5.915291589886351e-10
Q00711,P22517,0,2.3982160257673968e-08
Q12420,P25847,0,4.785908475080092e-11
P41800,P32788,0,9.68363063347244e-12
Q12107,P32807,0,3.846177716593235e-12
Q12327,P40339,0,5.148455620163084e-11
P36116,P32565,0,1.992089160296473e-08
P38182,P16151,0,1.3535661480545969e-10
Q06631,P25376,0,1.4282041105317944e-09
Q12749,P02293,0,3.245783091188059e-07
Q06525,P36147,0,5.710278083714826e-11
P41816,P39001,0,5.045376560985915e-09
P53941,P02294,0,6.68174404694355e-09
Q08144,P43132,0,2.010764645066221e-11
Q03935,P53971,0,4.4988832087256014e-05
Q02866,P26343,0,6.4936295229856e-10
Q02516,P40217,0,2.467542446413229e-12
P38873,P24719,0,1.6048826764064605e-12
Q04439,Q04307,0,2.3263896776863635e-13
P38723,P21801,0,3.6889359622538365e-11
Q02159,P38783,0,6.910698857609532e-08
Q08749,P53174,0,2.2297449220332055e-08
P32832,P32447,0,2.2218887840708135e-10
Q02795,P40856,0,1.0946051703930593e-10
Q07442,Q06200,0,2.1933993510359073e-10
Q00362,P41546,0,7.330314133469074e-10
P34730,P25441,0,4.0765243625173753e-07
Q03323,P32773,0,2.1030239167885156e-06
P32345,P22209,0,1.395647508672937e-08
P35207,P06775,0,8.594998324173986e-11
Q12071,P38859,0,2.2194344140302746e-08
P40970,P15790,0,5.5114637298459e-09
P22139,P12887,0,0.0003654631436802447
Q12449,P26755,0,1.3103931828517545e-10
Q08018,P40038,0,1.0108894971105897e-10
Q03697,P34227,0,1.000607374734841e-10
P08431,P07257,0,1.0561265750830273e-10
P35206,P13393,0,9.434209857772657e-08
Q03944,P39962,0,8.44276558387147e-12
Q12158,P36024,0,2.4123275821352763e-08
Q08601,P46678,0,5.942692449245612e-10
P40541,P33304,0,1.4841718349103972e-12
P53215,P01119,0,2.091026362904813e-05
Q02555,P01149,0,1.3245111404103227e-05
P41911,P40319,0,3.4203832799915845e-13
Q12343,P38315,0,1.4371828727099967e-10
P52488,P07260,0,4.1631840197453585e-09
Q12100,P23776,0,1.4291769989682734e-09
P00950,P00410,0,1.8208491658899817e-10
Q06200,P07213,0,1.5141580433919444e-08
Q06339,P21965,0,5.869404162694991e-07
P38153,P12954,0,8.68564551878559e-13
Q12327,Q04958,0,2.219688433058309e-08
Q12321,Q06604,0,3.5998595597497296e-12
P50106,P38853,0,3.463246684987098e-07
Q06665,Q01852,0,3.0246488647023284e-10
P38792,P12695,0,2.737105507522042e-11
Q08902,Q06102,0,1.0718792520236775e-09
Q03661,P53237,0,2.3294077777791244e-10
P38727,P38208,0,3.80259450594167e-08
Q08204,P17214,0,9.489976093846053e-08
P47176,P37838,0,7.922898248580168e-08
Q12134,P38988,0,9.107058995816431e-10
P53755,P23337,0,8.411371155148117e-09
Q06644,Q03323,0,4.273288389811114e-10
P46965,P25655,0,4.773379608247197e-12
P21827,P11927,0,3.1156624589329107e-12
P89105,P31385,0,8.569723403129004e-11
P40987,P35184,0,3.4914258151275135e-09
P32913,P25382,0,4.142884080238218e-08
P39952,P39944,0,6.63644139642372e-12
P53011,P36100,0,5.700160841115576e-07
P38716,P38265,0,2.440356944299893e-13
Q12335,Q02159,0,1.5790215002198238e-07
P39515,P23561,0,2.319519749882648e-11
Q03071,P41544,0,8.222294667348251e-08
P38257,P05626,0,4.908025061922672e-07
P43639,P36034,0,2.80197653274028e-11
P38085,P34252,0,7.495646464628081e-11
P53142,P06773,0,4.42809721182269e-12
Q08215,Q06525,0,4.700084588193931e-08
Q05933,Q02574,0,8.138115958900016e-09
Q12216,P38820,0,5.228831767567499e-08
P49435,P23285,0,7.446662841914531e-09
P35207,P32334,0,1.0092642867276513e-12
P53552,P38838,0,3.8690933595007804e-14
Q06616,Q03691,0,7.574338834089034e-13
P46974,P25569,0,5.3479793677979615e-06
Q08109,P35184,0,2.9631809894681282e-08
P38208,P25632,0,5.878092997591011e-05
Q03103,P38789,0,2.30251218091837e-09
P25569,P23291,0,1.2011905248243693e-08
P53551,P40073,0,0.006705259904265404
P50945,O13530,0,2.733051979175727e-11
Q08923,P38990,0,2.0647095144710192e-10
Q06644,Q01939,0,1.6813053171915726e-09
P40573,P38782,0,4.167466371995943e-09
Q04003,P53901,0,3.922048241733478e-10
P53141,P20050,0,1.41102205475363e-08
Q04053,P38699,0,1.257755970771393e-13
Q00711,P40465,0,1.989260489665412e-08
P53044,P53032,0,4.925452881383678e-14
P48813,P23594,0,1.6597227064929498e-12
Q12060,Q04930,0,4.180977342116421e-09
Q02784,P40890,0,6.172023404360516e-06
P38992,P38337,0,1.4178942819853546e-06
Q12192,Q08986,0,2.1283357298784722e-08
Q08492,P48439,0,5.2152879237432614e-11
P53904,P32916,0,3.873681375665683e-09
Q12518,Q03661,0,4.046481465874718e-12
P40079,P32838,0,4.2151496182363246e-10
Q06096,P47052,0,7.663350515940692e-06
Q07458,P00560,0,3.646029265720434e-14
Q99260,P39113,0,2.6056090973725077e-07
P38203,P06701,0,1.755866492203495e-06
Q12161,P33334,0,2.47134118724901e-10
Q03655,P30283,0,2.435785795285028e-09
P41544,P17065,0,3.054886121844902e-09
P53740,P40003,0,5.251664658700861e-10
P46669,P39994,0,1.0397805460062894e-14
P40971,P39715,0,2.8155571385468647e-07
P52910,P43621,0,5.344884257407756e-11
Q05031,P89102,0,2.399716692025322e-08
P53100,P29468,0,5.124722424199035e-09
P50078,P40957,0,1.0161664044938679e-11
Q02776,P07261,0,6.105117022277458e-16
P33203,P21705,0,4.619056562660262e-05
P53313,P36116,0,1.7516536832129503e-11
Q12060,P10863,0,1.653272657664573e-10
P38774,P18239,0,6.880337410919424e-10
Q08438,Q02795,0,9.37257077504583e-11
Q04660,P34241,0,5.2412751222474796e-11
P16474,P00899,0,1.5538059869868448e-06
P53344,P50277,0,6.61436983201251e-14
P53830,P34162,0,5.588659743316349e-11
Q08204,P08964,0,2.5495711097889284e-10
Q03148,P54854,0,2.078728300602961e-07
Q06001,P25648,0,1.3498560602620557e-10
Q02948,P52960,0,0.0005948313046246767
P52488,P50078,0,2.7882993691719093e-09
P41817,P29703,0,2.600571938782964e-13
P32570,P32501,0,9.510915388588614e-10
P54784,P32610,0,5.15284526159121e-08
P47167,P41808,0,2.4132915110719466e-10
P25656,P25632,0,1.824341892830983e-11
P38249,P10964,0,3.137171944445072e-08
P40350,P38429,0,2.2564050627948973e-10
P38138,P32855,0,1.8549415869983932e-07
P47152,P32581,0,1.5091698557512245e-08
Q00711,P24869,0,4.200376491070301e-09
Q03976,P14682,0,1.441587187400728e-07
P38915,P09440,0,5.050771179071489e-08
P35727,P32828,0,2.1098178422107594e-06
P53632,P49956,0,9.840438224273385e-07
P53823,P49435,0,5.74963053168176e-07
Q12206,P25346,0,3.2745572919878896e-10
P43562,P40518,0,3.523236458136125e-08
P25382,P12754,0,4.229134020761194e-08
P47038,P33891,0,1.0482490743479733e-11
P38782,P13433,0,3.499515344174142e-07
P06243,P00410,0,4.967555013168923e-12
P28006,P19659,0,1.598847916284285e-07
P43616,P38351,0,3.0744490286949144e-10
P50875,P43574,0,2.0495230946410148e-12
P42934,P38705,0,7.74574779316417e-11
Q02204,P22517,0,8.816040952819293e-11
P25657,P08539,0,1.4937171499695978e-08
P47160,P39678,0,1.5251309104513666e-09
Q08726,P32583,0,2.504193119534648e-08
P32863,P06773,0,5.523952961716816e-10
P46678,P18759,0,6.3038130271309e-10
P38957,P25659,0,1.2419378893346877e-11
P40456,P07560,0,1.5206916281762517e-10
P40151,P22543,0,2.3581456787269417e-08
P47027,P25515,0,3.317484741777177e-12
Q12241,P40510,0,3.324622207308975e-13
P53212,P46681,0,1.6943160119353706e-07
P38776,P27705,0,4.2938710313050743e-13
Q12327,P25651,0,2.146479528164491e-05
P39926,P38819,0,3.433195568114389e-12
Q99181,Q12482,0,4.034944467434798e-08
Q04697,P07250,0,3.4599627607434513e-09
P40509,P32842,0,2.774521945525521e-09
P36172,P22135,0,2.8897177983822075e-08
Q12050,Q07732,0,1.1399202470840919e-08
Q07540,P00924,0,1.3914790431002189e-09
P87108,P40096,0,3.2928535453891072e-09
P40957,P38301,0,1.489311868274612e-10
P32916,P04076,0,3.6975689177154436e-09
Q06677,P23776,0,8.415462337402202e-13
Q04439,P32354,0,1.374067704063009e-08
P47011,P40090,0,2.911688945506086e-11
P38130,P23968,0,2.0843231112420424e-14
P38123,P25333,0,1.290336977891049e-12
P53093,P28834,0,9.891017782592826e-09
P31539,P25580,0,2.9754807506776615e-09
P48361,P47171,0,1.9643478026409866e-06
P53254,P40341,0,1.118835232793991e-10
Q12306,P45976,0,1.1366559776737617e-10
Q03308,P25376,0,3.092256728454146e-10
P39107,P31378,0,1.9048759725137643e-07
P12385,P04050,0,1.0986784287752235e-16
P10863,P01123,0,1.0510965015031459e-10
Q06640,P11972,0,6.460221940729483e-11
Q12349,Q06624,0,1.3891646079983166e-12
Q03691,P36130,0,3.946876245969344e-12
Q02908,P53823,0,2.64156199136778e-08
P28320,P22224,0,3.1529392985341076e-10
Q03768,P46671,0,1.719826780988143e-10
Q04368,Q02805,0,2.263463288326717e-12
P40892,P36120,0,8.532979878239644e-10
Q01159,P43592,0,5.4573144614433744e-11
Q06217,P39928,0,4.500282011576928e-05
P38287,P32833,0,4.0900824394007884e-12
Q08972,Q02721,0,1.0291079620416976e-11
P47025,P40693,0,1.3581111346638863e-08
Q12446,P38717,0,1.7819494491089216e-10
Q03919,P06838,0,1.2558240314319846e-07
Q06630,P54862,0,3.470812526273903e-11
P29703,P25453,0,1.5285840648804339e-10
P38967,P27895,0,2.607252413966421e-09
Q08773,P28791,0,2.6547372633523025e-10
Q02732,P54837,0,0.9988515377044678
Q12082,P39520,0,8.632484401174183e-16
P47821,P22224,0,7.596033524404078e-11
Q06673,P47042,0,1.8015455225395272e-06
Q12129,Q03103,0,1.1584991455038107e-07
Q12264,P26755,0,7.375926980301983e-09
Q08208,P22214,0,5.788000981277186e-11
Q07963,P38877,0,2.250775343881628e-09
P39730,P38723,0,3.855151061663703e-13
Q7LIF1,P40457,0,8.810947804693825e-11
P38351,P32793,0,3.0810647273522146e-14
P47166,P09440,0,4.5316159003050416e-07
Q06091,P38817,0,0.12756875157356262
P38181,P38041,0,5.568955852019997e-10
P40478,P22202,0,2.0227557129270934e-10
P53096,P00817,0,3.217576605152317e-08
P38070,P28000,0,6.801973206904677e-09
Q12059,P40988,0,7.102601671249431e-07
P43682,P42941,0,9.878947457764298e-05
P25644,P12294,0,9.057256056266283e-10
Q06142,P38298,0,6.569673138834276e-10
Q07478,P40005,0,9.786059740335418e-10
Q04491,P47061,0,6.455522423044757e-13
Q02574,P40079,0,2.688926581395634e-10
Q07540,P39083,0,1.8509949128997505e-10
Q12124,Q06632,0,1.7819416081588102e-11
Q12267,P38337,0,1.8683184166423672e-10
P20484,P06100,0,1.3190727399248203e-09
P43602,P07390,0,5.4362556123344064e-11
Q03735,P41817,0,4.253830089822469e-13
Q12300,P33399,0,5.139846326329689e-09
Q12082,P29468,0,1.329574729425076e-06
Q12026,Q05931,0,2.2364957108500505e-12
P34224,P00549,0,7.0110566657843876e-12
P40060,P34226,0,1.9257683989137853e-11
P39713,P38523,0,3.013230498449815e-10
P39010,P00330,0,4.420222410317365e-09
P32835,P21190,0,1.7053701784064401e-09
Q12262,P32842,0,1.45667436446395e-11
P30619,P00854,0,5.603140347532065e-12
P53389,P46948,0,3.014413024748919e-11
Q02793,P32585,0,3.57392553052005e-11
Q06407,P06701,0,5.386345813818139e-10
P47103,P39706,0,4.147475252125332e-09
P39534,P12611,0,1.9102727732978053e-10
P43609,P22213,0,6.733478219445033e-10
Q05946,P25580,0,8.144971412008418e-15
P50106,P22214,0,9.902374586090446e-06
P46676,P14906,0,2.01168887770109e-07
P53115,P38968,0,9.418905655422805e-09
P25360,P20436,0,3.408680130691233e-13
P53628,P11914,0,4.042304546647557e-10
P53181,P00549,0,8.615641186593415e-12
P54999,P20050,0,7.16283343749069e-09
Q12050,P53955,0,1.2889889893299977e-12
